date,county,variable,estimate,metric
2022-11-30T08:00:00Z,King,Internal Combustion,1517520,total
2022-11-30T08:00:00Z,King,Total Vehicles,1576897,total
2022-11-30T08:00:00Z,King,Battery Electric Share,0.03002795997455763,share
2022-11-30T08:00:00Z,King,Plug-In Hybrid Share,0.0076263700165578345,share
2022-11-30T08:00:00Z,King,Total Electric Vehicle Share,0.03765432999111546,share
2022-11-30T08:00:00Z,King,Internal Combustion Share,0.9623456700088845,share
2022-11-30T08:00:00Z,Kitsap,Battery Electric,2724,total
2022-11-30T08:00:00Z,Kitsap,Plug-In Hybrid,1139,total
2022-11-30T08:00:00Z,Kitsap,Total Electric Vehicles,3863,total
2022-11-30T08:00:00Z,Kitsap,Internal Combustion,230330,total
2022-11-30T08:00:00Z,Kitsap,Total Vehicles,234193,total
2022-11-30T08:00:00Z,Kitsap,Battery Electric Share,0.01163143219481368,share
2022-11-30T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.004863510010973855,share
2022-11-30T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.016494942205787535,share
2022-11-30T08:00:00Z,Kitsap,Internal Combustion Share,0.9835050577942125,share
2022-11-30T08:00:00Z,Pierce,Battery Electric,6060,total
2022-11-30T08:00:00Z,Pierce,Plug-In Hybrid,2473,total
2022-11-30T08:00:00Z,Pierce,Total Electric Vehicles,8533,total
2022-11-30T08:00:00Z,Pierce,Internal Combustion,678889,total
2022-11-30T08:00:00Z,Pierce,Total Vehicles,687422,total
2022-11-30T08:00:00Z,Pierce,Battery Electric Share,0.008815545618266508,share
2022-11-30T08:00:00Z,Pierce,Plug-In Hybrid Share,0.0035974990617117287,share
2022-11-30T08:00:00Z,Pierce,Total Electric Vehicle Share,0.012413044679978237,share
2022-11-30T08:00:00Z,Pierce,Internal Combustion Share,0.9875869553200217,share
2022-11-30T08:00:00Z,Snohomish,Battery Electric,9954,total
2022-11-30T08:00:00Z,Snohomish,Plug-In Hybrid,2717,total
2022-11-30T08:00:00Z,Snohomish,Total Electric Vehicles,12671,total
2022-11-30T08:00:00Z,Snohomish,Internal Combustion,652196,total
2022-11-30T08:00:00Z,Snohomish,Total Vehicles,664867,total
2022-11-30T08:00:00Z,Snohomish,Battery Electric Share,0.014971415335698719,share
2022-11-30T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.004086531592032692,share
2022-11-30T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.019057946927731412,share
2022-11-30T08:00:00Z,Snohomish,Internal Combustion Share,0.9809420530722686,share
2022-12-31T08:00:00Z,King,Battery Electric,48477,total
2022-12-31T08:00:00Z,King,Plug-In Hybrid,12207,total
2022-12-31T08:00:00Z,King,Total Electric Vehicles,60684,total
2022-12-31T08:00:00Z,King,Internal Combustion,1511755,total
2022-12-31T08:00:00Z,King,Total Vehicles,1572439,total
2022-12-31T08:00:00Z,King,Battery Electric Share,0.030829176839292333,share
2022-12-31T08:00:00Z,King,Plug-In Hybrid Share,0.00776309923628198,share
2022-12-31T08:00:00Z,King,Total Electric Vehicle Share,0.03859227607557431,share
2022-12-31T08:00:00Z,King,Internal Combustion Share,0.9614077239244256,share
2022-12-31T08:00:00Z,Kitsap,Battery Electric,2792,total
2022-12-31T08:00:00Z,Kitsap,Plug-In Hybrid,1150,total
2022-12-31T08:00:00Z,Kitsap,Total Electric Vehicles,3942,total
2022-12-31T08:00:00Z,Kitsap,Internal Combustion,229710,total
2022-12-31T08:00:00Z,Kitsap,Total Vehicles,233652,total
2022-12-31T08:00:00Z,Kitsap,Battery Electric Share,0.011949394826494103,share
2022-12-31T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.004921849588276583,share
2022-12-31T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.016871244414770684,share
2022-12-31T08:00:00Z,Kitsap,Internal Combustion Share,0.9831287555852293,share
2022-12-31T08:00:00Z,Pierce,Battery Electric,6228,total
2022-12-31T08:00:00Z,Pierce,Plug-In Hybrid,2504,total
2022-12-31T08:00:00Z,Pierce,Total Electric Vehicles,8732,total
2022-12-31T08:00:00Z,Pierce,Internal Combustion,676489,total
2022-12-31T08:00:00Z,Pierce,Total Vehicles,685221,total
2022-12-31T08:00:00Z,Pierce,Battery Electric Share,0.009089038427018437,share
2022-12-31T08:00:00Z,Pierce,Plug-In Hybrid Share,0.0036542954754743362,share
2022-12-31T08:00:00Z,Pierce,Total Electric Vehicle Share,0.012743333902492772,share
2022-12-31T08:00:00Z,Pierce,Internal Combustion Share,0.9872566660975072,share
2022-12-31T08:00:00Z,Snohomish,Battery Electric,10260,total
2022-12-31T08:00:00Z,Snohomish,Plug-In Hybrid,2760,total
2022-12-31T08:00:00Z,Snohomish,Total Electric Vehicles,13020,total
2022-12-31T08:00:00Z,Snohomish,Internal Combustion,650662,total
2022-12-31T08:00:00Z,Snohomish,Total Vehicles,663682,total
2022-12-31T08:00:00Z,Snohomish,Battery Electric Share,0.015459210887141734,share
2022-12-31T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.004158618133383156,share
2022-12-31T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.01961782902052489,share
2022-12-31T08:00:00Z,Snohomish,Internal Combustion Share,0.9803821709794751,share
2023-01-31T08:00:00Z,King,Battery Electric,50185,total
2023-01-31T08:00:00Z,King,Plug-In Hybrid,12455,total
2023-01-31T08:00:00Z,King,Total Electric Vehicles,62640,total
2023-01-31T08:00:00Z,King,Internal Combustion,1505290,total
2023-01-31T08:00:00Z,King,Total Vehicles,1567930,total
2023-01-31T08:00:00Z,King,Battery Electric Share,0.03200716868737762,share
2023-01-31T08:00:00Z,King,Plug-In Hybrid Share,0.00794359442066929,share
2023-01-31T08:00:00Z,King,Total Electric Vehicle Share,0.03995076310804691,share
2023-01-31T08:00:00Z,King,Internal Combustion Share,0.9600492368919531,share
2023-01-31T08:00:00Z,Kitsap,Battery Electric,2867,total
2023-01-31T08:00:00Z,Kitsap,Plug-In Hybrid,1165,total
2023-01-31T08:00:00Z,Kitsap,Total Electric Vehicles,4032,total
2023-01-31T08:00:00Z,Kitsap,Internal Combustion,228997,total
2023-01-31T08:00:00Z,Kitsap,Total Vehicles,233029,total
2023-01-31T08:00:00Z,Kitsap,Battery Electric Share,0.012303189731750125,share
2023-01-31T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.004999377759849632,share
2023-01-31T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.01730256749159976,share
2023-01-31T08:00:00Z,Kitsap,Internal Combustion Share,0.9826974325084002,share
2023-01-31T08:00:00Z,Pierce,Battery Electric,6476,total
2023-01-31T08:00:00Z,Pierce,Plug-In Hybrid,2538,total
2023-01-31T08:00:00Z,Pierce,Total Electric Vehicles,9014,total
2023-01-31T08:00:00Z,Pierce,Internal Combustion,673235,total
2023-01-31T08:00:00Z,Pierce,Total Vehicles,682249,total
2023-01-31T08:00:00Z,Pierce,Battery Electric Share,0.00949213556927163,share
2023-01-31T08:00:00Z,Pierce,Plug-In Hybrid Share,0.0037200494247701353,share
2023-01-31T08:00:00Z,Pierce,Total Electric Vehicle Share,0.013212184994041766,share
2023-01-31T08:00:00Z,Pierce,Internal Combustion Share,0.9867878150059582,share
2023-01-31T08:00:00Z,Snohomish,Battery Electric,10683,total
2023-01-31T08:00:00Z,Snohomish,Plug-In Hybrid,2786,total
2023-01-31T08:00:00Z,Snohomish,Total Electric Vehicles,13469,total
2023-01-31T08:00:00Z,Snohomish,Internal Combustion,649185,total
2023-01-31T08:00:00Z,Snohomish,Total Vehicles,662654,total
2023-01-31T08:00:00Z,Snohomish,Battery Electric Share,0.016121535522308775,share
2023-01-31T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.004204305716105238,share
2023-01-31T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.020325841238414015,share
2023-01-31T08:00:00Z,Snohomish,Internal Combustion Share,0.979674158761586,share
2023-02-28T08:00:00Z,King,Battery Electric,51343,total
2023-02-28T08:00:00Z,King,Plug-In Hybrid,12728,total
2023-02-28T08:00:00Z,King,Total Electric Vehicles,64071,total
2023-02-28T08:00:00Z,King,Internal Combustion,1497270,total
2023-02-28T08:00:00Z,King,Total Vehicles,1561341,total
2023-02-28T08:00:00Z,King,Battery Electric Share,0.03288391197054327,share
2023-02-28T08:00:00Z,King,Plug-In Hybrid Share,0.008151966802895715,share
2023-02-28T08:00:00Z,King,Total Electric Vehicle Share,0.041035878773438984,share
2023-02-28T08:00:00Z,King,Internal Combustion Share,0.958964121226561,share
2023-02-28T08:00:00Z,Kitsap,Battery Electric,2928,total
2023-02-28T08:00:00Z,Kitsap,Plug-In Hybrid,1171,total
2023-02-28T08:00:00Z,Kitsap,Total Electric Vehicles,4099,total
2023-02-28T08:00:00Z,Kitsap,Internal Combustion,227886,total
2023-02-28T08:00:00Z,Kitsap,Total Vehicles,231985,total
2023-02-28T08:00:00Z,Kitsap,Battery Electric Share,0.012621505700799621,share
2023-02-28T08:00:00Z,Kitsap,Plug-In Hybrid Share,0.005047740155613509,share
2023-02-28T08:00:00Z,Kitsap,Total Electric Vehicle Share,0.01766924585641313,share
2023-02-28T08:00:00Z,Kitsap,Internal Combustion Share,0.9823307541435868,share
2023-02-28T08:00:00Z,Pierce,Battery Electric,6678,total
2023-02-28T08:00:00Z,Pierce,Plug-In Hybrid,2565,total
2023-02-28T08:00:00Z,Pierce,Total Electric Vehicles,9243,total
2023-02-28T08:00:00Z,Pierce,Internal Combustion,668711,total
2023-02-28T08:00:00Z,Pierce,Total Vehicles,677954,total
2023-02-28T08:00:00Z,Pierce,Battery Electric Share,0.009850225826531004,share
2023-02-28T08:00:00Z,Pierce,Plug-In Hybrid Share,0.0037834425344492398,share
2023-02-28T08:00:00Z,Pierce,Total Electric Vehicle Share,0.013633668360980244,share
2023-02-28T08:00:00Z,Pierce,Internal Combustion Share,0.9863663316390198,share
2023-02-28T08:00:00Z,Snohomish,Battery Electric,11013,total
2023-02-28T08:00:00Z,Snohomish,Plug-In Hybrid,2829,total
2023-02-28T08:00:00Z,Snohomish,Total Electric Vehicles,13842,total
2023-02-28T08:00:00Z,Snohomish,Internal Combustion,646274,total
2023-02-28T08:00:00Z,Snohomish,Total Vehicles,660116,total
2023-02-28T08:00:00Z,Snohomish,Battery Electric Share,0.016683431396906,share
2023-02-28T08:00:00Z,Snohomish,Plug-In Hybrid Share,0.004285610407867708,share
2023-02-28T08:00:00Z,Snohomish,Total Electric Vehicle Share,0.020969041804773707,share
2023-02-28T08:00:00Z,Snohomish,Internal Combustion Share,0.9790309581952263,share
2023-03-31T07:00:00Z,King,Battery Electric,52268,total
2023-03-31T07:00:00Z,King,Plug-In Hybrid,13027,total
2023-03-31T07:00:00Z,King,Total Electric Vehicles,65295,total
2023-03-31T07:00:00Z,King,Internal Combustion,1480552,total
2023-03-31T07:00:00Z,King,Total Vehicles,1545847,total
2023-03-31T07:00:00Z,King,Battery Electric Share,0.0338118843585426,share
2023-03-31T07:00:00Z,King,Plug-In Hybrid Share,0.008427095307621,share
2023-03-31T07:00:00Z,King,Total Electric Vehicle Share,0.0422389796661636,share
2023-03-31T07:00:00Z,King,Internal Combustion Share,0.9577610203338364,share
2023-03-31T07:00:00Z,Kitsap,Battery Electric,2987,total
2023-03-31T07:00:00Z,Kitsap,Plug-In Hybrid,1192,total
2023-03-31T07:00:00Z,Kitsap,Total Electric Vehicles,4179,total
2023-03-31T07:00:00Z,Kitsap,Internal Combustion,226002,total
2023-03-31T07:00:00Z,Kitsap,Total Vehicles,230181,total
2023-03-31T07:00:00Z,Kitsap,Battery Electric Share,0.012976744388111965,share
2023-03-31T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.005178533415008189,share
2023-03-31T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.018155277803120155,share
2023-03-31T07:00:00Z,Kitsap,Internal Combustion Share,0.9818447221968798,share
2023-03-31T07:00:00Z,Pierce,Battery Electric,6912,total
2023-03-31T07:00:00Z,Pierce,Plug-In Hybrid,2594,total
2023-03-31T07:00:00Z,Pierce,Total Electric Vehicles,9506,total
2023-03-31T07:00:00Z,Pierce,Internal Combustion,661356,total
2023-03-31T07:00:00Z,Pierce,Total Vehicles,670862,total
2023-03-31T07:00:00Z,Pierce,Battery Electric Share,0.010303162200273677,share
2023-03-31T07:00:00Z,Pierce,Plug-In Hybrid Share,0.003866667064165208,share
2023-03-31T07:00:00Z,Pierce,Total Electric Vehicle Share,0.014169829264438886,share
2023-03-31T07:00:00Z,Pierce,Internal Combustion Share,0.9858301707355611,share
2023-03-31T07:00:00Z,Snohomish,Battery Electric,11335,total
2023-03-31T07:00:00Z,Snohomish,Plug-In Hybrid,2869,total
2023-03-31T07:00:00Z,Snohomish,Total Electric Vehicles,14204,total
2023-03-31T07:00:00Z,Snohomish,Internal Combustion,641219,total
2023-03-31T07:00:00Z,Snohomish,Total Vehicles,655423,total
2023-03-31T07:00:00Z,Snohomish,Battery Electric Share,0.01729417490689219,share
2023-03-31T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.004377325788078844,share
2023-03-31T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.021671500694971035,share
2023-03-31T07:00:00Z,Snohomish,Internal Combustion Share,0.978328499305029,share
2023-04-30T07:00:00Z,King,Battery Electric,53825,total
2023-04-30T07:00:00Z,King,Plug-In Hybrid,13515,total
2023-04-30T07:00:00Z,King,Total Electric Vehicles,67340,total
2023-04-30T07:00:00Z,King,Internal Combustion,1463150,total
2023-04-30T07:00:00Z,King,Total Vehicles,1530490,total
2023-04-30T07:00:00Z,King,Battery Electric Share,0.03516847545557305,share
2023-04-30T07:00:00Z,King,Plug-In Hybrid Share,0.00883050526302034,share
2023-04-30T07:00:00Z,King,Total Electric Vehicle Share,0.04399898071859339,share
2023-04-30T07:00:00Z,King,Internal Combustion Share,0.9560010192814066,share
2023-04-30T07:00:00Z,Kitsap,Battery Electric,3070,total
2023-04-30T07:00:00Z,Kitsap,Plug-In Hybrid,1209,total
2023-04-30T07:00:00Z,Kitsap,Total Electric Vehicles,4279,total
2023-04-30T07:00:00Z,Kitsap,Internal Combustion,222606,total
2023-04-30T07:00:00Z,Kitsap,Total Vehicles,226885,total
2023-04-30T07:00:00Z,Kitsap,Battery Electric Share,0.013531084029354079,share
2023-04-30T07:00:00Z,Kitsap,Plug-In Hybrid Share,0.005328690746413381,share
2023-04-30T07:00:00Z,Kitsap,Total Electric Vehicle Share,0.01885977477576746,share
2023-04-30T07:00:00Z,Kitsap,Internal Combustion Share,0.9811402252242325,share
2023-04-30T07:00:00Z,Pierce,Battery Electric,7183,total
2023-04-30T07:00:00Z,Pierce,Plug-In Hybrid,2613,total
2023-04-30T07:00:00Z,Pierce,Total Electric Vehicles,9796,total
2023-04-30T07:00:00Z,Pierce,Internal Combustion,650269,total
2023-04-30T07:00:00Z,Pierce,Total Vehicles,660065,total
2023-04-30T07:00:00Z,Pierce,Battery Electric Share,0.010882261595448932,share
2023-04-30T07:00:00Z,Pierce,Plug-In Hybrid Share,0.003958701037019082,share
2023-04-30T07:00:00Z,Pierce,Total Electric Vehicle Share,0.014840962632468015,share
2023-04-30T07:00:00Z,Pierce,Internal Combustion Share,0.985159037367532,share
2023-04-30T07:00:00Z,Snohomish,Battery Electric,11669,total
2023-04-30T07:00:00Z,Snohomish,Plug-In Hybrid,2872,total
2023-04-30T07:00:00Z,Snohomish,Total Electric Vehicles,14541,total
2023-04-30T07:00:00Z,Snohomish,Internal Combustion,630992,total
2023-04-30T07:00:00Z,Snohomish,Total Vehicles,645533,total
2023-04-30T07:00:00Z,Snohomish,Battery Electric Share,0.018076535204242076,share
2023-04-30T07:00:00Z,Snohomish,Plug-In Hybrid Share,0.00444903668751249,share
2023-04-30T07:00:00Z,Snohomish,Total Electric Vehicle Share,0.022525571891754567,share
2023-04-30T07:00:00Z,Snohomish,Internal Combustion Share,0.9774744281082455,share
2017-01-31T08:00:00Z,Region,Battery Electric,11740,total
2017-01-31T08:00:00Z,Region,Plug-In Hybrid,5441,total
2017-01-31T08:00:00Z,Region,Total Electric Vehicles,17181,total
2017-01-31T08:00:00Z,Region,Internal Combustion,3108331,total
2017-01-31T08:00:00Z,Region,Total Vehicles,3125512,total
2017-01-31T08:00:00Z,Region,Battery Electric Share,0.0037561845867173124,share
2017-01-31T08:00:00Z,Region,Plug-In Hybrid Share,0.0017408347816293779,share
2017-01-31T08:00:00Z,Region,Total Electric Vehicle Share,0.00549701936834669,share
2017-01-31T08:00:00Z,Region,Internal Combustion Share,0.9945029806316533,share
2017-02-28T08:00:00Z,Region,Battery Electric,12134,total
2017-02-28T08:00:00Z,Region,Plug-In Hybrid,5599,total
2017-02-28T08:00:00Z,Region,Total Electric Vehicles,17733,total
2017-02-28T08:00:00Z,Region,Internal Combustion,3102331,total
2017-02-28T08:00:00Z,Region,Total Vehicles,3120064,total
2017-02-28T08:00:00Z,Region,Battery Electric Share,0.0038890227892761173,share
2017-02-28T08:00:00Z,Region,Plug-In Hybrid Share,0.0017945144714980206,share
2017-02-28T08:00:00Z,Region,Total Electric Vehicle Share,0.005683537260774138,share
2017-02-28T08:00:00Z,Region,Internal Combustion Share,0.9943164627392259,share
2017-03-31T07:00:00Z,Region,Battery Electric,12430,total
2017-03-31T07:00:00Z,Region,Plug-In Hybrid,5713,total
2017-03-31T07:00:00Z,Region,Total Electric Vehicles,18143,total
2017-03-31T07:00:00Z,Region,Internal Combustion,3097649,total
2017-03-31T07:00:00Z,Region,Total Vehicles,3115792,total
2017-03-31T07:00:00Z,Region,Battery Electric Share,0.003989354873496049,share
2017-03-31T07:00:00Z,Region,Plug-In Hybrid Share,0.0018335627025167277,share
2017-03-31T07:00:00Z,Region,Total Electric Vehicle Share,0.005822917576012776,share
2017-03-31T07:00:00Z,Region,Internal Combustion Share,0.9941770824239872,share
2017-04-30T07:00:00Z,Region,Battery Electric,12777,total
2017-04-30T07:00:00Z,Region,Plug-In Hybrid,5852,total
2017-04-30T07:00:00Z,Region,Total Electric Vehicles,18629,total
2017-04-30T07:00:00Z,Region,Internal Combustion,3091039,total
2017-04-30T07:00:00Z,Region,Total Vehicles,3109668,total
2017-04-30T07:00:00Z,Region,Battery Electric Share,0.004108798752792903,share
2017-04-30T07:00:00Z,Region,Plug-In Hybrid Share,0.0018818729201959823,share
2017-04-30T07:00:00Z,Region,Total Electric Vehicle Share,0.005990671672988885,share
2017-04-30T07:00:00Z,Region,Internal Combustion Share,0.9940093283270112,share
2017-05-31T07:00:00Z,Region,Battery Electric,13073,total
2017-05-31T07:00:00Z,Region,Plug-In Hybrid,5986,total
2017-05-31T07:00:00Z,Region,Total Electric Vehicles,19059,total
2017-05-31T07:00:00Z,Region,Internal Combustion,3088238,total
2017-05-31T07:00:00Z,Region,Total Vehicles,3107297,total
2017-05-31T07:00:00Z,Region,Battery Electric Share,0.0042071935833620025,share
2017-05-31T07:00:00Z,Region,Plug-In Hybrid Share,0.001926433166832781,share
2017-05-31T07:00:00Z,Region,Total Electric Vehicle Share,0.0061336267501947836,share
2017-05-31T07:00:00Z,Region,Internal Combustion Share,0.9938663732498052,share
2017-06-30T07:00:00Z,Region,Battery Electric,13392,total
2017-06-30T07:00:00Z,Region,Plug-In Hybrid,6172,total
2017-06-30T07:00:00Z,Region,Total Electric Vehicles,19564,total
2017-06-30T07:00:00Z,Region,Internal Combustion,3086809,total
2017-06-30T07:00:00Z,Region,Total Vehicles,3106373,total
2017-06-30T07:00:00Z,Region,Battery Electric Share,0.0043111371364610756,share
2017-06-30T07:00:00Z,Region,Plug-In Hybrid Share,0.0019868830948504895,share
2017-06-30T07:00:00Z,Region,Total Electric Vehicle Share,0.006298020231311565,share
2017-06-30T07:00:00Z,Region,Internal Combustion Share,0.9937019797686885,share
2017-07-31T07:00:00Z,Region,Battery Electric,13691,total
2017-07-31T07:00:00Z,Region,Plug-In Hybrid,6277,total
2017-07-31T07:00:00Z,Region,Total Electric Vehicles,19968,total
2017-07-31T07:00:00Z,Region,Internal Combustion,3083726,total
2017-07-31T07:00:00Z,Region,Total Vehicles,3103694,total
2017-07-31T07:00:00Z,Region,Battery Electric Share,0.00441119517581308,share
2017-07-31T07:00:00Z,Region,Plug-In Hybrid Share,0.002022428757474158,share
2017-07-31T07:00:00Z,Region,Total Electric Vehicle Share,0.006433623933287238,share
2017-07-31T07:00:00Z,Region,Internal Combustion Share,0.9935663760667127,share
2017-08-31T07:00:00Z,Region,Battery Electric,13933,total
2017-08-31T07:00:00Z,Region,Plug-In Hybrid,6414,total
2017-08-31T07:00:00Z,Region,Total Electric Vehicles,20347,total
2017-08-31T07:00:00Z,Region,Internal Combustion,3083370,total
2017-08-31T07:00:00Z,Region,Total Vehicles,3103717,total
2017-08-31T07:00:00Z,Region,Battery Electric Share,0.004489133513139246,share
2017-08-31T07:00:00Z,Region,Plug-In Hybrid Share,0.002066554392684642,share
2017-08-31T07:00:00Z,Region,Total Electric Vehicle Share,0.006555687905823888,share
2017-08-31T07:00:00Z,Region,Internal Combustion Share,0.9934443120941762,share
2017-09-30T07:00:00Z,Region,Battery Electric,14239,total
2017-09-30T07:00:00Z,Region,Plug-In Hybrid,6573,total
2017-09-30T07:00:00Z,Region,Total Electric Vehicles,20812,total
2017-09-30T07:00:00Z,Region,Internal Combustion,3084223,total
2017-09-30T07:00:00Z,Region,Total Vehicles,3105035,total
2017-09-30T07:00:00Z,Region,Battery Electric Share,0.004585777616033314,share
2017-09-30T07:00:00Z,Region,Plug-In Hybrid Share,0.0021168843507400077,share
2017-09-30T07:00:00Z,Region,Total Electric Vehicle Share,0.0067026619667733215,share
2017-09-30T07:00:00Z,Region,Internal Combustion Share,0.9932973380332267,share
2017-10-31T07:00:00Z,Region,Battery Electric,14598,total
2017-10-31T07:00:00Z,Region,Plug-In Hybrid,6757,total
2017-10-31T07:00:00Z,Region,Total Electric Vehicles,21355,total
2017-10-31T07:00:00Z,Region,Internal Combustion,3084979,total
2017-10-31T07:00:00Z,Region,Total Vehicles,3106334,total
2017-10-31T07:00:00Z,Region,Battery Electric Share,0.004699430260879866,share
2017-10-31T07:00:00Z,Region,Plug-In Hybrid Share,0.0021752329273027303,share
2017-10-31T07:00:00Z,Region,Total Electric Vehicle Share,0.006874663188182598,share
2017-10-31T07:00:00Z,Region,Internal Combustion Share,0.9931253368118174,share
2017-11-30T08:00:00Z,Region,Battery Electric,14852,total
2017-11-30T08:00:00Z,Region,Plug-In Hybrid,6946,total
2017-11-30T08:00:00Z,Region,Total Electric Vehicles,21798,total
2017-11-30T08:00:00Z,Region,Internal Combustion,3085719,total
2017-11-30T08:00:00Z,Region,Total Vehicles,3107517,total
2017-11-30T08:00:00Z,Region,Battery Electric Share,0.004779378519892248,share
2017-11-30T08:00:00Z,Region,Plug-In Hybrid Share,0.002235225100940719,share
2017-11-30T08:00:00Z,Region,Total Electric Vehicle Share,0.007014603620832967,share
2017-11-30T08:00:00Z,Region,Internal Combustion Share,0.992985396379167,share
2017-12-31T08:00:00Z,Region,Battery Electric,15067,total
2017-12-31T08:00:00Z,Region,Plug-In Hybrid,7079,total
2017-12-31T08:00:00Z,Region,Total Electric Vehicles,22146,total
2017-12-31T08:00:00Z,Region,Internal Combustion,3086431,total
2017-12-31T08:00:00Z,Region,Total Vehicles,3108577,total
2017-12-31T08:00:00Z,Region,Battery Electric Share,0.004846912268861283,share
2017-12-31T08:00:00Z,Region,Plug-In Hybrid Share,0.0022772477567710244,share
2017-12-31T08:00:00Z,Region,Total Electric Vehicle Share,0.007124160025632307,share
2017-12-31T08:00:00Z,Region,Internal Combustion Share,0.9928758399743677,share
2018-01-31T08:00:00Z,Region,Battery Electric,15502,total
2018-01-31T08:00:00Z,Region,Plug-In Hybrid,7374,total
2018-01-31T08:00:00Z,Region,Total Electric Vehicles,22876,total
2018-01-31T08:00:00Z,Region,Internal Combustion,3089221,total
2018-01-31T08:00:00Z,Region,Total Vehicles,3112097,total
2018-01-31T08:00:00Z,Region,Battery Electric Share,0.004981207205302406,share
2018-01-31T08:00:00Z,Region,Plug-In Hybrid Share,0.0023694634196813275,share
2018-01-31T08:00:00Z,Region,Total Electric Vehicle Share,0.007350670624983732,share
2018-01-31T08:00:00Z,Region,Internal Combustion Share,0.9926493293750163,share
2018-02-28T08:00:00Z,Region,Battery Electric,15688,total
2018-02-28T08:00:00Z,Region,Plug-In Hybrid,7588,total
2018-02-28T08:00:00Z,Region,Total Electric Vehicles,23276,total
2018-02-28T08:00:00Z,Region,Internal Combustion,3083837,total
2018-02-28T08:00:00Z,Region,Total Vehicles,3107113,total
2018-02-28T08:00:00Z,Region,Battery Electric Share,0.005049060011657123,share
2018-02-28T08:00:00Z,Region,Plug-In Hybrid Share,0.0024421384095139123,share
2018-02-28T08:00:00Z,Region,Total Electric Vehicle Share,0.007491198421171036,share
2018-02-28T08:00:00Z,Region,Internal Combustion Share,0.9925088015788289,share
2018-03-31T07:00:00Z,Region,Battery Electric,15980,total
2018-03-31T07:00:00Z,Region,Plug-In Hybrid,7796,total
2018-03-31T07:00:00Z,Region,Total Electric Vehicles,23776,total
2018-03-31T07:00:00Z,Region,Internal Combustion,3085878,total
2018-03-31T07:00:00Z,Region,Total Vehicles,3109654,total
2018-03-31T07:00:00Z,Region,Battery Electric Share,0.005138835381685551,share
2018-03-31T07:00:00Z,Region,Plug-In Hybrid Share,0.0025070313288873937,share
2018-03-31T07:00:00Z,Region,Total Electric Vehicle Share,0.0076458667105729445,share
2018-03-31T07:00:00Z,Region,Internal Combustion Share,0.992354133289427,share
2018-04-30T07:00:00Z,Region,Battery Electric,16379,total
2018-04-30T07:00:00Z,Region,Plug-In Hybrid,8020,total
2018-04-30T07:00:00Z,Region,Total Electric Vehicles,24399,total
2018-04-30T07:00:00Z,Region,Internal Combustion,3089000,total
2018-04-30T07:00:00Z,Region,Total Vehicles,3113399,total
2018-04-30T07:00:00Z,Region,Battery Electric Share,0.005260809809471898,share
2018-04-30T07:00:00Z,Region,Plug-In Hybrid Share,0.0025759627982150698,share
2018-04-30T07:00:00Z,Region,Total Electric Vehicle Share,0.007836772607686969,share
2018-04-30T07:00:00Z,Region,Internal Combustion Share,0.992163227392313,share
2018-05-31T07:00:00Z,Region,Battery Electric,17000,total
2018-05-31T07:00:00Z,Region,Plug-In Hybrid,8285,total
2018-05-31T07:00:00Z,Region,Total Electric Vehicles,25285,total
2018-05-31T07:00:00Z,Region,Internal Combustion,3093548,total
2018-05-31T07:00:00Z,Region,Total Vehicles,3118833,total
2018-05-31T07:00:00Z,Region,Battery Electric Share,0.005450756741383716,share
2018-05-31T07:00:00Z,Region,Plug-In Hybrid Share,0.0026564423295508286,share
2018-05-31T07:00:00Z,Region,Total Electric Vehicle Share,0.008107199070934545,share
2018-05-31T07:00:00Z,Region,Internal Combustion Share,0.9918928009290655,share
2018-06-30T07:00:00Z,Region,Battery Electric,17549,total
2018-06-30T07:00:00Z,Region,Plug-In Hybrid,8577,total
2018-06-30T07:00:00Z,Region,Total Electric Vehicles,26126,total
2018-06-30T07:00:00Z,Region,Internal Combustion,3099504,total
2018-06-30T07:00:00Z,Region,Total Vehicles,3125630,total
2018-06-30T07:00:00Z,Region,Battery Electric Share,0.005614548107101608,share
2018-06-30T07:00:00Z,Region,Plug-In Hybrid Share,0.002744086792102712,share
2018-06-30T07:00:00Z,Region,Total Electric Vehicle Share,0.00835863489920432,share
2018-06-30T07:00:00Z,Region,Internal Combustion Share,0.9916413651007957,share
2018-07-31T07:00:00Z,Region,Battery Electric,17963,total
2018-07-31T07:00:00Z,Region,Plug-In Hybrid,8768,total
2018-07-31T07:00:00Z,Region,Total Electric Vehicles,26731,total
2018-07-31T07:00:00Z,Region,Internal Combustion,3103889,total
